movie_name,conversation_id,utterance_id,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,relationship_type,graph_summary,translation_context_only,translation_model_context_only,translation_with_graph,translation_model_with_graph
titanic,L614857,L614858,u8455,JACK,u8462,ROSE,"JACK: Zat is true, I am not used to working in such 'orreeble conditions. Hey... Monet!","Zat is true, I am not used to working in such 'orreeble conditions. Hey... Monet!",ROSE: Will this light do? Don't artists need good light?,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",这倒是真的，我可不习惯在这么糟糕的条件下作画。嘿……莫奈！,gpt-5.4-mini,没错，我不习惯在这么糟的环境下作画。嘿……莫奈！,gpt-5.4-mini
titanic,L614860,L614860,u8462,ROSE,,,ROSE: Cal insist on lugging this thing everywhere.,Cal insist on lugging this thing everywhere.,,unclear,,卡尔非要把这玩意儿带到处走。,gpt-5.4-mini,卡尔非要把这东西带得到处都是。,gpt-5.4-mini
titanic,L614860,L614861,u8455,JACK,u8462,ROSE,JACK: Should I be expecting him anytime soon?,Should I be expecting him anytime soon?,ROSE: Cal insist on lugging this thing everywhere.,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我是不是该等他快来了？,gpt-5.4-mini,我是不是很快就该等他来了？,gpt-5.4-mini
titanic,L614860,L614862,u8462,ROSE,u8455,JACK,ROSE: Not as long as the cigars and brandy hold out.,Not as long as the cigars and brandy hold out.,"ROSE: Cal insist on lugging this thing everywhere.
JACK: Should I be expecting him anytime soon?",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",只要雪茄和白兰地还没喝完，他就不会来。,gpt-5.4-mini,只要雪茄和白兰地还没喝完，他就不会来。,gpt-5.4-mini
titanic,L614863,L614863,u8455,JACK,,,JACK: What is it? A sapphire?,What is it? A sapphire?,,unclear,,这是什么？蓝宝石？,gpt-5.4-mini,这是什么？蓝宝石？,gpt-5.4-mini
titanic,L614863,L614864,u8462,ROSE,u8455,JACK,"ROSE: A diamond. A very rare diamond, called the Heart of the Ocean.","A diamond. A very rare diamond, called the Heart of the Ocean.",JACK: What is it? A sapphire?,romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",一颗钻石。非常稀有的钻石，叫做“海洋之心”。,gpt-5.4-mini,一颗钻石。一颗非常稀有的钻石，叫“海洋之心”。,gpt-5.4-mini
titanic,L614869,L614869,u8462,ROSE,,,"ROSE: I believe you are blushing, Mr. Big Artiste. I can't imagine Monsieur Monet blushing.","I believe you are blushing, Mr. Big Artiste. I can't imagine Monsieur Monet blushing.",,unclear,,我看你脸红了，大艺术家先生。我真想不出莫奈先生脸红是什么样子。,gpt-5.4-mini,我想你是在脸红吧，大艺术家先生。我真想象不出莫奈先生会脸红。,gpt-5.4-mini
titanic,L614869,L614870,u8455,JACK,u8462,ROSE,JACK: He does landscapes.,He does landscapes.,"ROSE: I believe you are blushing, Mr. Big Artiste. I can't imagine Monsieur Monet blushing.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",他画风景画。,gpt-5.4-mini,他画风景。,gpt-5.4-mini
titanic,L614876,L614876,u8459,LOVEJOY,,,LOVEJOY: None of the stewards have seen her.,None of the stewards have seen her.,,unclear,,没有一个侍者见过她。,gpt-5.4-mini,所有服务生都没见过她。,gpt-5.4-mini
titanic,L614876,L614877,u8450,CAL,u8459,LOVEJOY,"CAL: This is ridiculous, Lovejoy. Find her.","This is ridiculous, Lovejoy. Find her.",LOVEJOY: None of the stewards have seen her.,acquaintance,"Speaker: CAL
Listener: LOVEJOY
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",这太荒唐了，洛夫乔伊。把她找出来。,gpt-5.4-mini,这太荒唐了，洛夫乔伊。找到她。,gpt-5.4-mini
titanic,L614878,L614878,u8457,LIGHTOLLER,,,"LIGHTOLLER: I don't think I've ever seen such a flat calm, in 24 years at sea.","I don't think I've ever seen such a flat calm, in 24 years at sea.",,unclear,,我想，在海上待了24年，我还从没见过这么风平浪静的海面。,gpt-5.4-mini,我在海上待了24年，还从没见过这么风平浪静。,gpt-5.4-mini
titanic,L614878,L614879,u8464,SMITH,u8457,LIGHTOLLER,"SMITH: Yes, like a mill pond. Not a breath of wind.","Yes, like a mill pond. Not a breath of wind.","LIGHTOLLER: I don't think I've ever seen such a flat calm, in 24 years at sea.",authority,"Speaker: SMITH
Listener: LIGHTOLLER
Relationship: authority
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",是啊，像个平静的池塘，一丝风都没有。,gpt-5.4-mini,是啊，像个平静的池塘，一丝风都没有。,gpt-5.4-mini
titanic,L614878,L614880,u8457,LIGHTOLLER,u8464,SMITH,"LIGHTOLLER: It's make the bergs harder to see, with no breaking water at the base.","It's make the bergs harder to see, with no breaking water at the base.","LIGHTOLLER: I don't think I've ever seen such a flat calm, in 24 years at sea.
SMITH: Yes, like a mill pond. Not a breath of wind.",authority,"Speaker: LIGHTOLLER
Listener: SMITH
Relationship: authority
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",这会让冰山更难看见，底下没有破碎的水花。,gpt-5.4-mini,这会让冰山更难看清，底部没有破碎的浪花。,gpt-5.4-mini
titanic,L614878,L614881,u8464,SMITH,u8457,LIGHTOLLER,"SMITH: Mmmmm. Well, I'm off. Maintain speed and heading, Mr. Lightoller.","Mmmmm. Well, I'm off. Maintain speed and heading, Mr. Lightoller.","LIGHTOLLER: I don't think I've ever seen such a flat calm, in 24 years at sea.
SMITH: Yes, like a mill pond. Not a breath of wind.
LIGHTOLLER: It's make the bergs harder to see, with no breaking water at the base.",authority,"Speaker: SMITH
Listener: LIGHTOLLER
Relationship: authority
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",嗯。好，我走了。保持航速和航向，莱托勒先生。,gpt-5.4-mini,嗯。好了，我走了。保持航速和航向，莱托勒先生。,gpt-5.4-mini
titanic,L614878,L614882,u8457,LIGHTOLLER,u8464,SMITH,LIGHTOLLER: Yes sir.,Yes sir.,"SMITH: Yes, like a mill pond. Not a breath of wind.
LIGHTOLLER: It's make the bergs harder to see, with no breaking water at the base.
SMITH: Mmmmm. Well, I'm off. Maintain speed and heading, Mr. Lightoller.",authority,"Speaker: LIGHTOLLER
Listener: SMITH
Relationship: authority
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",是，先生。,gpt-5.4-mini,是，长官。,gpt-5.4-mini
titanic,L614878,L614883,u8464,SMITH,u8457,LIGHTOLLER,"SMITH: And wake me, of course, if anything becomes in the slightest degree doubtful.","And wake me, of course, if anything becomes in the slightest degree doubtful.","LIGHTOLLER: It's make the bergs harder to see, with no breaking water at the base.
SMITH: Mmmmm. Well, I'm off. Maintain speed and heading, Mr. Lightoller.
LIGHTOLLER: Yes sir.",authority,"Speaker: SMITH
Listener: LIGHTOLLER
Relationship: authority
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",当然了，若有任何情况哪怕只是一点点不确定，就叫醒我。,gpt-5.4-mini,当然，如果有任何一点可疑，立刻叫醒我。,gpt-5.4-mini
titanic,L614887,L614887,u8455,JACK,,,"JACK: Pretty tough for a valet, this fella.","Pretty tough for a valet, this fella.",,unclear,,这家伙，真像个男仆。,gpt-5.4-mini,这家伙当个贴身男仆可真够呛。,gpt-5.4-mini
titanic,L614887,L614888,u8462,ROSE,u8455,JACK,"ROSE: He's an ex-Pinkerton. Cal's father hired him to keep Cal out of trouble... to make sure he always got back to the hotel with his wallet and watch, after some crawl through the less reputable parts of town...","He's an ex-Pinkerton. Cal's father hired him to keep Cal out of trouble... to make sure he always got back to the hotel with his wallet and watch, after some crawl through the less reputable parts of town...","JACK: Pretty tough for a valet, this fella.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",他以前是平克顿侦探。卡尔的父亲雇他看着卡尔，免得他惹麻烦……保证他在城里那些不太体面的地方鬼混一圈后，回到酒店时钱包和手表还在……,gpt-5.4-mini,他以前是平克顿侦探。卡尔的父亲雇他来盯着卡尔，免得他惹麻烦……确保他每次在城里那些不太体面的地方晃完之后，都能把钱包和手表带回酒店……,gpt-5.4-mini
titanic,L614887,L614889,u8455,JACK,u8462,ROSE,JACK: Kinda like we're doin' right now -- uh oh!,Kinda like we're doin' right now -- uh oh!,"JACK: Pretty tough for a valet, this fella.
ROSE: He's an ex-Pinkerton. Cal's father hired him to keep Cal out of trouble... to make sure he always got back to the hotel with his wallet and watch, after some crawl through the less reputable parts of town...",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",就像我们现在这样——哦，糟了！,gpt-5.4-mini,就像我们现在在干的事——哦，不！,gpt-5.4-mini
titanic,L614893,L614893,u8455,JACK,,,"JACK: Where to, Miss?","Where to, Miss?",,unclear,,小姐，要去哪儿？,gpt-5.4-mini,小姐，去哪儿？,gpt-5.4-mini
titanic,L614893,L614894,u8462,ROSE,u8455,JACK,ROSE: To the stars.,To the stars.,"JACK: Where to, Miss?",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",去星星那儿。,gpt-5.4-mini,去星星那儿。,gpt-5.4-mini
titanic,L614895,L614895,u8455,JACK,,,JACK: Are you nervous?,Are you nervous?,,unclear,,你紧张吗？,gpt-5.4-mini,你紧张吗？,gpt-5.4-mini
titanic,L614895,L614896,u8462,ROSE,u8455,JACK,"ROSE: Au contraire, mon cher.","Au contraire, mon cher.",JACK: Are you nervous?,romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",恰恰相反，我亲爱的。,gpt-5.4-mini,恰恰相反，我亲爱的。,gpt-5.4-mini
titanic,L614903,L614903,u8462,ROSE,,,ROSE: You're trembling.,You're trembling.,,unclear,,你在发抖。,gpt-5.4-mini,你在发抖。,gpt-5.4-mini
titanic,L614903,L614904,u8455,JACK,u8462,ROSE,JACK: It's okay. I'm alright.,It's okay. I'm alright.,ROSE: You're trembling.,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",没事。我很好。,gpt-5.4-mini,没事，我很好。,gpt-5.4-mini
titanic,L614907,L614907,u8452,FLEET,,,"FLEET: You can smell ice, you know, when it's near.","You can smell ice, you know, when it's near.",,unclear,,你知道，冰块靠近的时候，能闻得到。,gpt-5.4-mini,你知道，冰块靠近的时候，是闻得到的。,gpt-5.4-mini
titanic,L614907,L614908,u8456,LEE,u8452,FLEET,LEE: Bollocks.,Bollocks.,"FLEET: You can smell ice, you know, when it's near.",friend,"Speaker: LEE
Listener: FLEET
Relationship: friend
Translation guidance: Preserve casual, familiar, and friendly wording.",胡扯。,gpt-5.4-mini,扯淡。,gpt-5.4-mini
titanic,L614907,L614909,u8452,FLEET,u8456,LEE,FLEET: Well I can.,Well I can.,"FLEET: You can smell ice, you know, when it's near.
LEE: Bollocks.",friend,"Speaker: FLEET
Listener: LEE
Relationship: friend
Translation guidance: Preserve casual, familiar, and friendly wording.",反正我能闻到。,gpt-5.4-mini,反正我能闻出来。,gpt-5.4-mini
titanic,L614912,L614912,u8462,ROSE,,,"ROSE: When this ship docks, I'm getting off with you.","When this ship docks, I'm getting off with you.",,unclear,,等这艘船靠岸后，我要跟你一起下船。,gpt-5.4-mini,这艘船靠岸时，我要跟你一起下船。,gpt-5.4-mini
titanic,L614912,L614913,u8455,JACK,u8462,ROSE,JACK: This is crazy.,This is crazy.,"ROSE: When this ship docks, I'm getting off with you.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",这太疯狂了。,gpt-5.4-mini,这太疯狂了。,gpt-5.4-mini
titanic,L614912,L614914,u8462,ROSE,u8455,JACK,ROSE: I know. It doesn't make any sense. That's why I trust it.,I know. It doesn't make any sense. That's why I trust it.,"ROSE: When this ship docks, I'm getting off with you.
JACK: This is crazy.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我知道。这根本说不通，所以我才相信它。,gpt-5.4-mini,我知道，这毫无道理，所以我才相信它。,gpt-5.4-mini
