movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,num_prev_turns,prev_turn_1,prev_turn_2,prev_turn_3,prev_turn_4,prev_turn_5,prev_turn_6
amadeus,L30616,L30617,1,1,u262,SCHLUMBERG,u250,FRAU SCHLUMBERG,SCHLUMBERG: Yes. He is a little strange.,Yes. He is a little strange.,FRAU SCHLUMBERG: What a strange young man.,1,,,,,,FRAU SCHLUMBERG: What a strange young man.
amadeus,L30619,L30619,0,0,u255,MOZART,,,MOZART: Why are you here?,Why are you here?,,0,,,,,,
amadeus,L30619,L30620,1,1,u252,LEOPOLD,u255,MOZART,LEOPOLD: Am I not welcome?,Am I not welcome?,MOZART: Why are you here?,1,,,,,,MOZART: Why are you here?
amadeus,L30619,L30621,2,2,u255,MOZART,u252,LEOPOLD,"MOZART: Of course, welcome! Welcome ten thousand times. Papa! my Papa!","Of course, welcome! Welcome ten thousand times. Papa! my Papa!","MOZART: Why are you here?
LEOPOLD: Am I not welcome?",2,,,,,MOZART: Why are you here?,LEOPOLD: Am I not welcome?
amadeus,L30623,L30623,0,0,u255,MOZART,,,"MOZART: Feed? Well, of course she feeds me. She stuffs me like a goose all day long. She's the best cook in the world. I mean, since Mama. Just wait, you'll see.","Feed? Well, of course she feeds me. She stuffs me like a goose all day long. She's the best cook in the world. I mean, since Mama. Just wait, you'll see.",,0,,,,,,
amadeus,L30623,L30624,1,1,u252,LEOPOLD,u255,MOZART,LEOPOLD: Is she not here?,Is she not here?,"MOZART: Feed? Well, of course she feeds me. She stuffs me like a goose all day long. She's the best cook in the world. I mean, since Mama. Just wait, you'll see.",1,,,,,,"MOZART: Feed? Well, of course she feeds me. She stuffs me like a goose all day long. She's the best cook in the world. I mean, since Mama. Just wait, you'll see."
amadeus,L30623,L30625,2,2,u255,MOZART,u252,LEOPOLD,MOZART: I don't know. Stanzi? Stanzi!,I don't know. Stanzi? Stanzi!,"MOZART: Feed? Well, of course she feeds me. She stuffs me like a goose all day long. She's the best cook in the world. I mean, since Mama. Just wait, you'll see.
LEOPOLD: Is she not here?",2,,,,,"MOZART: Feed? Well, of course she feeds me. She stuffs me like a goose all day long. She's the best cook in the world. I mean, since Mama. Just wait, you'll see.",LEOPOLD: Is she not here?
amadeus,L30626,L30626,0,0,u252,LEOPOLD,,,LEOPOLD: Do you always live like this?,Do you always live like this?,,0,,,,,,
amadeus,L30626,L30627,1,1,u255,MOZART,u252,LEOPOLD,"MOZART: Oh, yes. Oh, I mean no - not exactly like this. I mean today - just today, Stanzi - I remember now. She had to go - yes! She had to help her mother. Yes, she's like that. Her mother's a very sweet woman, you'll see.","Oh, yes. Oh, I mean no - not exactly like this. I mean today - just today, Stanzi - I remember now. She had to go - yes! She had to help her mother. Yes, she's like that. Her mother's a very sweet woman, you'll see.",LEOPOLD: Do you always live like this?,1,,,,,,LEOPOLD: Do you always live like this?
amadeus,L30630,L30630,0,0,u255,MOZART,,,"MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.","She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.",,0,,,,,,
amadeus,L30630,L30631,1,1,u252,LEOPOLD,u255,MOZART,LEOPOLD: Don't you have a maid?,Don't you have a maid?,"MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.",1,,,,,,"MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me."
amadeus,L30630,L30632,2,2,u255,MOZART,u252,LEOPOLD,"MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.","Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.","MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.
LEOPOLD: Don't you have a maid?",2,,,,,"MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.",LEOPOLD: Don't you have a maid?
amadeus,L30630,L30633,3,3,u252,LEOPOLD,u255,MOZART,LEOPOLD: How is your financial situation?,How is your financial situation?,"MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.
LEOPOLD: Don't you have a maid?
MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.",3,,,,"MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.",LEOPOLD: Don't you have a maid?,"MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself."
amadeus,L30630,L30634,4,4,u255,MOZART,u252,LEOPOLD,MOZART: It couldn't be better.,It couldn't be better.,"MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.
LEOPOLD: Don't you have a maid?
MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.
LEOPOLD: How is your financial situation?",4,,,"MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.",LEOPOLD: Don't you have a maid?,"MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.",LEOPOLD: How is your financial situation?
amadeus,L30630,L30635,5,5,u252,LEOPOLD,u255,MOZART,LEOPOLD: That's not what I hear.,That's not what I hear.,"MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.
LEOPOLD: Don't you have a maid?
MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.
LEOPOLD: How is your financial situation?
MOZART: It couldn't be better.",5,,"MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.",LEOPOLD: Don't you have a maid?,"MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.",LEOPOLD: How is your financial situation?,MOZART: It couldn't be better.
amadeus,L30630,L30636,6,6,u255,MOZART,u252,LEOPOLD,"MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.","What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.","MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.
LEOPOLD: Don't you have a maid?
MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.
LEOPOLD: How is your financial situation?
MOZART: It couldn't be better.
LEOPOLD: That's not what I hear.",6,"MOZART: She's very tired, poor creature. You know me: I'm a real pig. It's not so easy cleaning up after me.",LEOPOLD: Don't you have a maid?,"MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.",LEOPOLD: How is your financial situation?,MOZART: It couldn't be better.,LEOPOLD: That's not what I hear.
amadeus,L30630,L30637,7,7,u252,LEOPOLD,u255,MOZART,LEOPOLD: They say you're in debt.,They say you're in debt.,"LEOPOLD: Don't you have a maid?
MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.
LEOPOLD: How is your financial situation?
MOZART: It couldn't be better.
LEOPOLD: That's not what I hear.
MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.",6,LEOPOLD: Don't you have a maid?,"MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.",LEOPOLD: How is your financial situation?,MOZART: It couldn't be better.,LEOPOLD: That's not what I hear.,"MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here."
amadeus,L30630,L30638,8,8,u255,MOZART,u252,LEOPOLD,MOZART: Who? Who says that? Now that's a malicious lie!,Who? Who says that? Now that's a malicious lie!,"MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.
LEOPOLD: How is your financial situation?
MOZART: It couldn't be better.
LEOPOLD: That's not what I hear.
MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.
LEOPOLD: They say you're in debt.",6,"MOZART: Oh we could, if we wanted to, but Stanzi won't hear of it. She wants to do everything herself.",LEOPOLD: How is your financial situation?,MOZART: It couldn't be better.,LEOPOLD: That's not what I hear.,"MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.",LEOPOLD: They say you're in debt.
amadeus,L30630,L30639,9,9,u252,LEOPOLD,u255,MOZART,LEOPOLD: How many pupils do you have?,How many pupils do you have?,"LEOPOLD: How is your financial situation?
MOZART: It couldn't be better.
LEOPOLD: That's not what I hear.
MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.
LEOPOLD: They say you're in debt.
MOZART: Who? Who says that? Now that's a malicious lie!",6,LEOPOLD: How is your financial situation?,MOZART: It couldn't be better.,LEOPOLD: That's not what I hear.,"MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.",LEOPOLD: They say you're in debt.,MOZART: Who? Who says that? Now that's a malicious lie!
amadeus,L30630,L30640,10,10,u255,MOZART,u252,LEOPOLD,MOZART: Pupils?,Pupils?,"MOZART: It couldn't be better.
LEOPOLD: That's not what I hear.
MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.
LEOPOLD: They say you're in debt.
MOZART: Who? Who says that? Now that's a malicious lie!
LEOPOLD: How many pupils do you have?",6,MOZART: It couldn't be better.,LEOPOLD: That's not what I hear.,"MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.",LEOPOLD: They say you're in debt.,MOZART: Who? Who says that? Now that's a malicious lie!,LEOPOLD: How many pupils do you have?
amadeus,L30630,L30641,11,11,u252,LEOPOLD,u255,MOZART,LEOPOLD: Yes.,Yes.,"LEOPOLD: That's not what I hear.
MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.
LEOPOLD: They say you're in debt.
MOZART: Who? Who says that? Now that's a malicious lie!
LEOPOLD: How many pupils do you have?
MOZART: Pupils?",6,LEOPOLD: That's not what I hear.,"MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.",LEOPOLD: They say you're in debt.,MOZART: Who? Who says that? Now that's a malicious lie!,LEOPOLD: How many pupils do you have?,MOZART: Pupils?
amadeus,L30630,L30642,12,12,u255,MOZART,u252,LEOPOLD,MOZART: Yes.,Yes.,"MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.
LEOPOLD: They say you're in debt.
MOZART: Who? Who says that? Now that's a malicious lie!
LEOPOLD: How many pupils do you have?
MOZART: Pupils?
LEOPOLD: Yes.",6,"MOZART: What do you mean? It's wonderful. Really, it's - it's marvelous! People love me here.",LEOPOLD: They say you're in debt.,MOZART: Who? Who says that? Now that's a malicious lie!,LEOPOLD: How many pupils do you have?,MOZART: Pupils?,LEOPOLD: Yes.
amadeus,L30630,L30643,13,13,u252,LEOPOLD,u255,MOZART,LEOPOLD: How many?,How many?,"LEOPOLD: They say you're in debt.
MOZART: Who? Who says that? Now that's a malicious lie!
LEOPOLD: How many pupils do you have?
MOZART: Pupils?
LEOPOLD: Yes.
MOZART: Yes.",6,LEOPOLD: They say you're in debt.,MOZART: Who? Who says that? Now that's a malicious lie!,LEOPOLD: How many pupils do you have?,MOZART: Pupils?,LEOPOLD: Yes.,MOZART: Yes.
amadeus,L30630,L30644,14,14,u255,MOZART,u252,LEOPOLD,"MOZART: I don't know. It's not important. I mean, I don't want pupils. They get in the way. I've got to have time for composition.","I don't know. It's not important. I mean, I don't want pupils. They get in the way. I've got to have time for composition.","MOZART: Who? Who says that? Now that's a malicious lie!
LEOPOLD: How many pupils do you have?
MOZART: Pupils?
LEOPOLD: Yes.
MOZART: Yes.
LEOPOLD: How many?",6,MOZART: Who? Who says that? Now that's a malicious lie!,LEOPOLD: How many pupils do you have?,MOZART: Pupils?,LEOPOLD: Yes.,MOZART: Yes.,LEOPOLD: How many?
amadeus,L30630,L30645,15,15,u252,LEOPOLD,u255,MOZART,LEOPOLD: Composition doesn't pay. You know that.,Composition doesn't pay. You know that.,"LEOPOLD: How many pupils do you have?
MOZART: Pupils?
LEOPOLD: Yes.
MOZART: Yes.
LEOPOLD: How many?
MOZART: I don't know. It's not important. I mean, I don't want pupils. They get in the way. I've got to have time for composition.",6,LEOPOLD: How many pupils do you have?,MOZART: Pupils?,LEOPOLD: Yes.,MOZART: Yes.,LEOPOLD: How many?,"MOZART: I don't know. It's not important. I mean, I don't want pupils. They get in the way. I've got to have time for composition."
amadeus,L30630,L30646,16,16,u255,MOZART,u252,LEOPOLD,MOZART: This one will.,This one will.,"MOZART: Pupils?
LEOPOLD: Yes.
MOZART: Yes.
LEOPOLD: How many?
MOZART: I don't know. It's not important. I mean, I don't want pupils. They get in the way. I've got to have time for composition.
LEOPOLD: Composition doesn't pay. You know that.",6,MOZART: Pupils?,LEOPOLD: Yes.,MOZART: Yes.,LEOPOLD: How many?,"MOZART: I don't know. It's not important. I mean, I don't want pupils. They get in the way. I've got to have time for composition.",LEOPOLD: Composition doesn't pay. You know that.
amadeus,L30647,L30647,0,0,u252,LEOPOLD,,,LEOPOLD: What's that?,What's that?,,0,,,,,,
amadeus,L30647,L30648,1,1,u255,MOZART,u252,LEOPOLD,"MOZART: Oh, let's not talk about it.","Oh, let's not talk about it.",LEOPOLD: What's that?,1,,,,,,LEOPOLD: What's that?
amadeus,L30647,L30649,2,2,u252,LEOPOLD,u255,MOZART,LEOPOLD: Why not?,Why not?,"LEOPOLD: What's that?
MOZART: Oh, let's not talk about it.",2,,,,,LEOPOLD: What's that?,"MOZART: Oh, let's not talk about it."
