source_zip,source_csv,source_row_index,movie_name,movie_idx,conversation_id,utterance_id,timestamp,speaker_id,reply_to,listener_id,text,movie,line_number,en,pred_translation_error_possible,pred_risk_category_count,pred_risk_categories,pred_risk_confidence_summary,pred_risk_cues,_any_risk,_clean,_risk_idiomatic,_risk_pragmatic,_risk_social,_risk_register,_risk_constraint,_risk_fragmentation,_risk_terminology,_risk_ambiguity,target_risk_count,target_risk_types,risk_source_path,current_text,context_6_turns,final_power_dynamic,final_respect_level,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level,speaker_name,listener_name,relationship_type,global_category,confidence,evidence,status,parse_success,re_source_path
an_officer_and_a_gentleman.zip,dialogue_metadata.csv,375,an officer and a gentleman,m154,L427117,L427118,,u2414,L427117,u2411,"Ashamed? No -- I love you, Lynette. I mean that. After I leave them, I'll meet you at the motel, okay?",an officer and a gentleman,376,"Ashamed? No -- I love you, Lynette. I mean that. After I leave them, I'll meet you at the motel, okay?",1,4,pragmatic|social|constraint|terminology,social:medium|constraint:high|terminology:medium,cat2_discourse_markers|_cue_social_addressed_request|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_terminology_domain_combo,True,False,False,True,True,False,True,False,True,False,2,_risk_social;_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/an_officer_and_a_gentleman/dialogue_metadata_risk_predictions.csv,"Ashamed? No -- I love you, Lynette. I mean that. After I leave them, I'll meet you at the motel, okay?","1. LYNETTE: Sid Worley, I think you're ashamed of me.",roughly_equal_power,high_respect,roughly_equal_power,roughly_equal_power,high_respect,high_respect,SID,LYNETTE,romantic_intent,romance,0.98,"SID explicitly states 'I love you' and suggests meeting at a motel, indicating emotional intimacy and a romantic relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/an_officer_and_a_gentleman/re_clean.csv
an_officer_and_a_gentleman.zip,dialogue_metadata.csv,382,an officer and a gentleman,m154,L427136,L427139,,u2415,L427138,u2414,"I'm not your folks, man. You love this... Susan?",an officer and a gentleman,383,"I'm not your folks, man. You love this... Susan?",1,2,social|register,social:medium|register:medium,_cue_social_addressed_request|_cue_register_colloquial_strong,True,False,False,False,True,True,False,False,False,False,2,_risk_social;_risk_register,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/an_officer_and_a_gentleman/dialogue_metadata_risk_predictions.csv,"I'm not your folks, man. You love this... Susan?","1. SID: Thanks for covering for me.
2. ZACK to SID: No problem, but who's Susan?
3. SID to ZACK: My girl back home. We're supposed to get married after I get my wings. She was Tommy's girl. They were engaged to be married before he died.  I should've told you about her. I don't know why I didn't, except I didn't want you to think I was a shit for making it with Lynette.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,ZACK,SID,military_peer,friendship,0.9,"SID mentions 'getting my wings,' a military training milestone, and ZACK 'covering' for him, which is typical peer support within a training context.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/an_officer_and_a_gentleman/re_clean.csv
an_officer_and_a_gentleman.zip,dialogue_metadata.csv,389,an officer and a gentleman,m154,L427157,L427158,,u2415,L427157,u2406,"Just trying to have fun. That fucking prison is really starting to get to me. C'mon, Seeger. Gimme a push.  Fuck you guys! I'll do it myself!",an officer and a gentleman,390,"Just trying to have fun. That fucking prison is really starting to get to me. C'mon, Seeger. Gimme a push.  Fuck you guys! I'll do it myself!",1,5,social|register|constraint|terminology|ambiguity,social:medium|register:medium|constraint:high|terminology:medium|ambiguity:medium,_cue_social_addressed_command|_cue_register_colloquial_strong|_cue_register_profanity_count|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_terminology_domain_combo|_cue_ambiguity_deictic|_cue_ambiguity_pronoun_heavy,True,False,False,False,True,True,True,False,True,True,3,_risk_social;_risk_register;_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/an_officer_and_a_gentleman/dialogue_metadata_risk_predictions.csv,"Just trying to have fun. That fucking prison is really starting to get to me. C'mon, Seeger. Gimme a push.  Fuck you guys! I'll do it myself!","1. CASEY: Zack, we've got to go.",roughly_equal_power,low_respect,roughly_equal_power,roughly_equal_power,low_respect,low_respect,ZACK,CASEY,military_peer,friendship,0.85,"Casey calls the speaker by his first name, and Zack refers to their shared environment as a 'prison' while addressing the group informally, indicating they are peers in a training context.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/an_officer_and_a_gentleman/re_clean.csv
an_officer_and_a_gentleman.zip,dialogue_metadata.csv,392,an officer and a gentleman,m154,L427164,L427166,,u2414,L427165,u2411,How late?,an officer and a gentleman,393,How late?,1,1,ambiguity,ambiguity:medium,_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/an_officer_and_a_gentleman/dialogue_metadata_risk_predictions.csv,How late?,"1. SID: By the way, shouldn't you have had a period by now?
2. LYNETTE to SID: I'm a little late, that's all.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,SID,LYNETTE,romantic_intent,romance,0.9,"The characters are discussing a missed period, which implies an intimate or dating relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/an_officer_and_a_gentleman/re_clean.csv
an_officer_and_a_gentleman.zip,dialogue_metadata.csv,396,an officer and a gentleman,m154,L427164,L427170,,u2414,L427169,u2411,"No. But that's not the only issue here, sweetheart. There's a lot more to it than that.",an officer and a gentleman,397,"No. But that's not the only issue here, sweetheart. There's a lot more to it than that.",1,1,social,social:medium,_cue_social_addressed_command,True,False,False,False,True,False,False,False,False,False,1,_risk_social,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/an_officer_and_a_gentleman/dialogue_metadata_risk_predictions.csv,"No. But that's not the only issue here, sweetheart. There's a lot more to it than that.","1. SID: By the way, shouldn't you have had a period by now?
2. LYNETTE to SID: I'm a little late, that's all.
3. SID to LYNETTE: How late?
4. LYNETTE to SID: What difference does it make? If anything was to happen, which I'm sure it isn't, it would be my responsibility.
5. SID to LYNETTE: Exactly how late are you, Lynette?
6. LYNETTE to SID: What do you care? Suppose I was pregnant. Just suppose it. You don't think I'd try to make you do anything you don't want to, do you?",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,SID,LYNETTE,romantic_intent,romance,0.95,"The dialogue discusses a potential pregnancy and missed period, and the speaker addresses the listener as 'sweetheart', indicating an intimate romantic relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/an_officer_and_a_gentleman/re_clean.csv
an_officer_and_a_gentleman.zip,dialogue_metadata.csv,398,an officer and a gentleman,m154,L427171,L427172,,u2414,L427171,u2411,"My responsibility as its father, for one. I mean, if I've made you pregnant, I'd want to... do the right thing.",an officer and a gentleman,399,"My responsibility as its father, for one. I mean, if I've made you pregnant, I'd want to... do the right thing.",1,2,pragmatic|constraint,constraint:high,cat2_discourse_markers|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_fragmented,True,False,False,True,False,False,True,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/an_officer_and_a_gentleman/dialogue_metadata_risk_predictions.csv,"My responsibility as its father, for one. I mean, if I've made you pregnant, I'd want to... do the right thing.","1. LYNETTE: What other issue is there, Sid?",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,SID,LYNETTE,romantic_intent,romance,0.92,"The speaker discusses a possible pregnancy and his responsibility as the father, implying an intimate or romantic relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/an_officer_and_a_gentleman/re_clean.csv
an_officer_and_a_gentleman.zip,dialogue_metadata.csv,404,an officer and a gentleman,m154,L427179,L427180,,u2414,L427179,u2415,"No, but she's gotta be at least a month late.",an officer and a gentleman,405,"No, but she's gotta be at least a month late.",1,1,register,register:medium,_cue_register_colloquial_strong,True,False,False,False,False,True,False,False,False,False,1,_risk_register,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/an_officer_and_a_gentleman/dialogue_metadata_risk_predictions.csv,"No, but she's gotta be at least a month late.","1. ZACK: Calm down, Sweet Pea. She seen a doctor?",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,SID,ZACK,friend,friendship,0.9,"Zack uses a familiar nickname ('Sweet Pea') and Sid confides in him about a personal matter regarding a woman being 'late,' indicating a supportive and informal peer relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/an_officer_and_a_gentleman/re_clean.csv
an_officer_and_a_gentleman.zip,dialogue_metadata.csv,407,an officer and a gentleman,m154,L427189,L427190,,u2415,L427189,u2406,"Fuck the record. Now you listen to me and do exactly what I tell you.  Start back ten yards and take off from here. Not here... or there... but right here!  No excuses, Seeger! You are going to plant those legs here and then you're going to yank yourself over that wall because you have to! You want jets? Then do it, goddamnit!",an officer and a gentleman,408,"Fuck the record. Now you listen to me and do exactly what I tell you.  Start back ten yards and take off from here. Not here... or there... but right here!  No excuses, Seeger! You are going to plant those legs here and then you're going to yank yourself over that wall because you have to! You want jets? Then do it, goddamnit!",1,4,social|register|constraint|terminology,social:medium|register:medium|constraint:high|terminology:high,_cue_social_addressed_command|_cue_register_colloquial_strong|_cue_register_profanity_count|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_constraint_fragmented|_cue_terminology_rare_strong|_cue_terminology_domain_combo,True,False,False,False,True,True,True,False,True,False,2,_risk_social;_risk_register,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/an_officer_and_a_gentleman/dialogue_metadata_risk_predictions.csv,"Fuck the record. Now you listen to me and do exactly what I tell you.  Start back ten yards and take off from here. Not here... or there... but right here!  No excuses, Seeger! You are going to plant those legs here and then you're going to yank yourself over that wall because you have to! You want jets? Then do it, goddamnit!","1. CASEY: Go on, Zack! Go for the record!",speaker_higher_power,low_respect,speaker_higher_power,speaker_higher_power,low_respect,low_respect,ZACK,CASEY,military_peer,friendship,0.9,"Casey addresses the speaker by his first name ('Zack'), suggesting a peer relationship, while Zack provides intense coaching and instructions for a training task ('yank yourself over that wall').",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/an_officer_and_a_gentleman/re_clean.csv
an_officer_and_a_gentleman.zip,dialogue_metadata.csv,415,an officer and a gentleman,m154,L427194,L427198,,u2415,L427197,u2414,Do you know that for sure?,an officer and a gentleman,416,Do you know that for sure?,1,1,pragmatic,,cat2_discourse_markers,True,False,False,True,False,False,False,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/an_officer_and_a_gentleman/dialogue_metadata_risk_predictions.csv,Do you know that for sure?,"1. ZACK: So what's the problem? Girls do that all the time.
2. SID to ZACK: I can't let her go off and have the kid by herself and not do anything. If it's my kid, too, then I've got a responsibility, don't I?
3. ZACK to SID: Not if she won't even talk about an abortion.
4. SID to ZACK: But it would still be my kid. That's the point.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,ZACK,SID,friend,friendship,0.85,"The speakers are discussing a personal matter regarding paternity and responsibility in an informal, familiar peer-to-peer manner without any explicit military or hierarchical markers.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/an_officer_and_a_gentleman/re_clean.csv
an_officer_and_a_gentleman.zip,dialogue_metadata.csv,416,an officer and a gentleman,m154,L427194,L427199,,u2414,L427198,u2415,It's mine.,an officer and a gentleman,417,It's mine.,1,1,ambiguity,ambiguity:medium,_cue_ambiguity_pronoun_heavy,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/an_officer_and_a_gentleman/dialogue_metadata_risk_predictions.csv,It's mine.,"1. ZACK: So what's the problem? Girls do that all the time.
2. SID to ZACK: I can't let her go off and have the kid by herself and not do anything. If it's my kid, too, then I've got a responsibility, don't I?
3. ZACK to SID: Not if she won't even talk about an abortion.
4. SID to ZACK: But it would still be my kid. That's the point.
5. ZACK to SID: Do you know that for sure?",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,SID,ZACK,friend,friendship,0.9,"The characters are discussing a personal matter regarding paternity and responsibility in an informal, peer-to-peer manner, suggesting a familiar relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/an_officer_and_a_gentleman/re_clean.csv
