modeling_row_id,movie_name,conversation_id,utterance_id,context_6_turns,current_text,final_power_dynamic,final_respect_level,model_text,speaker_name,listener_name,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level
914,dead poets society,L157817,L157821,"1. CHARLIE: Mr. Keating!
2. KEATING to CHARLIE: I don't know what misguided impulse caused you to pull that ridiculous stunt, Mr. Dalton, but, whatever it was, I hope you've learned your lesson.
3. CHARLIE to KEATING: You're siding with Mr. Nolan?!  What about carpe diem and sucking all the marrow out of life and all that?
4. KEATING to CHARLIE: Sucking out the marrow doesn't mean getting the bone stuck in your throat, Charles.  You still have responsibilities to yourself and those who care about you.",But I thought-,listener_higher_power,neutral_respect,"Context:
1. CHARLIE: Mr. Keating!
2. KEATING to CHARLIE: I don't know what misguided impulse caused you to pull that ridiculous stunt, Mr. Dalton, but, whatever it was, I hope you've learned your lesson.
3. CHARLIE to KEATING: You're siding with Mr. Nolan?!  What about carpe diem and sucking all the marrow out of life and all that?
4. KEATING to CHARLIE: Sucking out the marrow doesn't mean getting the bone stuck in your throat, Charles.  You still have responsibilities to yourself and those who care about you.

Current turn:
But I thought-",CHARLIE,KEATING,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
915,dead poets society,L157822,L157823,1. CHARLIE: Yeah?  Like what?,"Like, if nothing else, the opportunity to attend my classes, understand?",speaker_higher_power,neutral_respect,"Context:
1. CHARLIE: Yeah?  Like what?

Current turn:
Like, if nothing else, the opportunity to attend my classes, understand?",KEATING,CHARLIE,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
916,dead poets society,L157822,L157824,"1. CHARLIE: Yeah?  Like what?
2. KEATING to CHARLIE: Like, if nothing else, the opportunity to attend my classes, understand?",Yes sir.,listener_higher_power,high_respect,"Context:
1. CHARLIE: Yeah?  Like what?
2. KEATING to CHARLIE: Like, if nothing else, the opportunity to attend my classes, understand?

Current turn:
Yes sir.",CHARLIE,KEATING,listener_higher_power,listener_higher_power,high_respect,high_respect
917,dead poets society,L157822,L157825,"1. CHARLIE: Yeah?  Like what?
2. KEATING to CHARLIE: Like, if nothing else, the opportunity to attend my classes, understand?
3. CHARLIE to KEATING: Yes sir.",So keep your head about you--the lot of you--understood?,speaker_higher_power,neutral_respect,"Context:
1. CHARLIE: Yeah?  Like what?
2. KEATING to CHARLIE: Like, if nothing else, the opportunity to attend my classes, understand?
3. CHARLIE to KEATING: Yes sir.

Current turn:
So keep your head about you--the lot of you--understood?",KEATING,CHARLIE,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
918,dead poets society,L157838,L157840,"1. NEIL: Here, villain, draw and ready. where art thou?
2. TODD to NEIL: I will be with thee straight.","Follow me then to plainer ground.  God, I love this!",roughly_equal_power,neutral_respect,"Context:
1. NEIL: Here, villain, draw and ready. where art thou?
2. TODD to NEIL: I will be with thee straight.

Current turn:
Follow me then to plainer ground.  God, I love this!",NEIL,TODD,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
919,dead poets society,L157838,L157841,"1. NEIL: Here, villain, draw and ready. where art thou?
2. TODD to NEIL: I will be with thee straight.
3. NEIL to TODD: Follow me then to plainer ground.  God, I love this!",This play?,roughly_equal_power,neutral_respect,"Context:
1. NEIL: Here, villain, draw and ready. where art thou?
2. TODD to NEIL: I will be with thee straight.
3. NEIL to TODD: Follow me then to plainer ground.  God, I love this!

Current turn:
This play?",TODD,NEIL,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
920,dead poets society,L157838,L157842,"1. NEIL: Here, villain, draw and ready. where art thou?
2. TODD to NEIL: I will be with thee straight.
3. NEIL to TODD: Follow me then to plainer ground.  God, I love this!
4. TODD to NEIL: This play?","Yes, and acting!  It's got to be one of the most wonderful things in the world. Most people, if they're lucky, live about half an exciting life! If I could get the parts, I could live dozens of lives.",roughly_equal_power,neutral_respect,"Context:
1. NEIL: Here, villain, draw and ready. where art thou?
2. TODD to NEIL: I will be with thee straight.
3. NEIL to TODD: Follow me then to plainer ground.  God, I love this!
4. TODD to NEIL: This play?

Current turn:
Yes, and acting!  It's got to be one of the most wonderful things in the world. Most people, if they're lucky, live about half an exciting life! If I could get the parts, I could live dozens of lives.",NEIL,TODD,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
921,dead poets society,L157844,L157844,,You should come to rehearsals.  I know they need people to work the lights and stuff.,roughly_equal_power,neutral_respect,"Current turn:
You should come to rehearsals.  I know they need people to work the lights and stuff.",NEIL,,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
922,dead poets society,L157844,L157845,1. NEIL: You should come to rehearsals.  I know they need people to work the lights and stuff.,No thanks.,roughly_equal_power,neutral_respect,"Context:
1. NEIL: You should come to rehearsals.  I know they need people to work the lights and stuff.

Current turn:
No thanks.",TODD,NEIL,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
924,dead poets society,L157844,L157847,"1. NEIL: You should come to rehearsals.  I know they need people to work the lights and stuff.
2. TODD to NEIL: No thanks.
3. NEIL to TODD: Lots of girls.  The girl who plays Hermia is incredible.",I'll come to the performance.,roughly_equal_power,neutral_respect,"Context:
1. NEIL: You should come to rehearsals.  I know they need people to work the lights and stuff.
2. TODD to NEIL: No thanks.
3. NEIL to TODD: Lots of girls.  The girl who plays Hermia is incredible.

Current turn:
I'll come to the performance.",TODD,NEIL,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
925,dead poets society,L157844,L157848,"1. NEIL: You should come to rehearsals.  I know they need people to work the lights and stuff.
2. TODD to NEIL: No thanks.
3. NEIL to TODD: Lots of girls.  The girl who plays Hermia is incredible.
4. TODD to NEIL: I'll come to the performance.",Chicken shit.  Where were we?,roughly_equal_power,low_respect,"Context:
1. NEIL: You should come to rehearsals.  I know they need people to work the lights and stuff.
2. TODD to NEIL: No thanks.
3. NEIL to TODD: Lots of girls.  The girl who plays Hermia is incredible.
4. TODD to NEIL: I'll come to the performance.

Current turn:
Chicken shit.  Where were we?",NEIL,TODD,roughly_equal_power,roughly_equal_power,low_respect,low_respect
927,dead poets society,L157844,L157851,"1. TODD to NEIL: No thanks.
2. NEIL to TODD: Lots of girls.  The girl who plays Hermia is incredible.
3. TODD to NEIL: I'll come to the performance.
4. NEIL to TODD: Chicken shit.  Where were we?
5. TODD to NEIL: Yea, art thou there?
6. NEIL to TODD: Put more into it!","YEA, ART THOU THERE?!",roughly_equal_power,neutral_respect,"Context:
1. TODD to NEIL: No thanks.
2. NEIL to TODD: Lots of girls.  The girl who plays Hermia is incredible.
3. TODD to NEIL: I'll come to the performance.
4. NEIL to TODD: Chicken shit.  Where were we?
5. TODD to NEIL: Yea, art thou there?
6. NEIL to TODD: Put more into it!

Current turn:
YEA, ART THOU THERE?!",TODD,NEIL,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
928,dead poets society,L157844,L157852,"1. NEIL to TODD: Lots of girls.  The girl who plays Hermia is incredible.
2. TODD to NEIL: I'll come to the performance.
3. NEIL to TODD: Chicken shit.  Where were we?
4. TODD to NEIL: Yea, art thou there?
5. NEIL to TODD: Put more into it!
6. TODD to NEIL: YEA, ART THOU THERE?!","That's it!  ""Follow my voice.  We'll try no manhood here.""  See you at dinner.",roughly_equal_power,neutral_respect,"Context:
1. NEIL to TODD: Lots of girls.  The girl who plays Hermia is incredible.
2. TODD to NEIL: I'll come to the performance.
3. NEIL to TODD: Chicken shit.  Where were we?
4. TODD to NEIL: Yea, art thou there?
5. NEIL to TODD: Put more into it!
6. TODD to NEIL: YEA, ART THOU THERE?!

Current turn:
That's it!  ""Follow my voice.  We'll try no manhood here.""  See you at dinner.",NEIL,TODD,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
929,dead poets society,L157853,L157853,,Father!,listener_higher_power,high_respect,"Current turn:
Father!",NEIL,,listener_higher_power,listener_higher_power,high_respect,high_respect
931,dead poets society,L157853,L157855,"1. NEIL: Father!
2. MR. PERRY to NEIL: Neil, you are going to quit this ridiculous play immediately.","Father, I--",listener_higher_power,high_respect,"Context:
1. NEIL: Father!
2. MR. PERRY to NEIL: Neil, you are going to quit this ridiculous play immediately.

Current turn:
Father, I--",NEIL,MR. PERRY,listener_higher_power,listener_higher_power,high_respect,high_respect
933,dead poets society,L157856,L157858,"1. MR. PERRY: Don't you dare talk back to me!  It's bad enough that you've wasted your time with this absurd acting business.  But you deliberately deceived me!  Who put this in your head? How did you expect to get away with it? Answer me!
2. NEIL to MR. PERRY: Nobody-  I thought I'd surprise you. I've got all As and-","Did you really think I wouldn't find out?!  ""My niece is in a play with your son,"" Mrs. Marks says.  ""You must be mistaken,"" I say.  ""My son isn't in a play.""  You made a liar out of me, Neil! Now you will go tomorrow and tell them you are quitting.",speaker_higher_power,low_respect,"Context:
1. MR. PERRY: Don't you dare talk back to me!  It's bad enough that you've wasted your time with this absurd acting business.  But you deliberately deceived me!  Who put this in your head? How did you expect to get away with it? Answer me!
2. NEIL to MR. PERRY: Nobody-  I thought I'd surprise you. I've got all As and-

Current turn:
Did you really think I wouldn't find out?!  ""My niece is in a play with your son,"" Mrs. Marks says.  ""You must be mistaken,"" I say.  ""My son isn't in a play.""  You made a liar out of me, Neil! Now you will go tomorrow and tell them you are quitting.",MR. PERRY,NEIL,speaker_higher_power,speaker_higher_power,low_respect,low_respect
934,dead poets society,L157856,L157859,"1. MR. PERRY: Don't you dare talk back to me!  It's bad enough that you've wasted your time with this absurd acting business.  But you deliberately deceived me!  Who put this in your head? How did you expect to get away with it? Answer me!
2. NEIL to MR. PERRY: Nobody-  I thought I'd surprise you. I've got all As and-
3. MR. PERRY to NEIL: Did you really think I wouldn't find out?!  ""My niece is in a play with your son,"" Mrs. Marks says.  ""You must be mistaken,"" I say.  ""My son isn't in a play.""  You made a liar out of me, Neil! Now you will go tomorrow and tell them you are quitting.","Father, I have the main part.  The performance is tomorrow night.  Father, please.",listener_higher_power,high_respect,"Context:
1. MR. PERRY: Don't you dare talk back to me!  It's bad enough that you've wasted your time with this absurd acting business.  But you deliberately deceived me!  Who put this in your head? How did you expect to get away with it? Answer me!
2. NEIL to MR. PERRY: Nobody-  I thought I'd surprise you. I've got all As and-
3. MR. PERRY to NEIL: Did you really think I wouldn't find out?!  ""My niece is in a play with your son,"" Mrs. Marks says.  ""You must be mistaken,"" I say.  ""My son isn't in a play.""  You made a liar out of me, Neil! Now you will go tomorrow and tell them you are quitting.

Current turn:
Father, I have the main part.  The performance is tomorrow night.  Father, please.",NEIL,MR. PERRY,listener_higher_power,listener_higher_power,high_respect,high_respect
935,dead poets society,L157856,L157860,"1. MR. PERRY: Don't you dare talk back to me!  It's bad enough that you've wasted your time with this absurd acting business.  But you deliberately deceived me!  Who put this in your head? How did you expect to get away with it? Answer me!
2. NEIL to MR. PERRY: Nobody-  I thought I'd surprise you. I've got all As and-
3. MR. PERRY to NEIL: Did you really think I wouldn't find out?!  ""My niece is in a play with your son,"" Mrs. Marks says.  ""You must be mistaken,"" I say.  ""My son isn't in a play.""  You made a liar out of me, Neil! Now you will go tomorrow and tell them you are quitting.
4. NEIL to MR. PERRY: Father, I have the main part.  The performance is tomorrow night.  Father, please.","I don't care if the world is coming to an end tomorrow night, you are through with that play!  Is that clear?  Is that clear!",speaker_higher_power,low_respect,"Context:
1. MR. PERRY: Don't you dare talk back to me!  It's bad enough that you've wasted your time with this absurd acting business.  But you deliberately deceived me!  Who put this in your head? How did you expect to get away with it? Answer me!
2. NEIL to MR. PERRY: Nobody-  I thought I'd surprise you. I've got all As and-
3. MR. PERRY to NEIL: Did you really think I wouldn't find out?!  ""My niece is in a play with your son,"" Mrs. Marks says.  ""You must be mistaken,"" I say.  ""My son isn't in a play.""  You made a liar out of me, Neil! Now you will go tomorrow and tell them you are quitting.
4. NEIL to MR. PERRY: Father, I have the main part.  The performance is tomorrow night.  Father, please.

Current turn:
I don't care if the world is coming to an end tomorrow night, you are through with that play!  Is that clear?  Is that clear!",MR. PERRY,NEIL,speaker_higher_power,speaker_higher_power,low_respect,low_respect
