modeling_row_id,movie_name,conversation_id,utterance_id,context_6_turns,current_text,final_power_dynamic,final_respect_level,model_text,speaker_name,listener_name,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level
826,dead poets society,L157574,L157579,"1. KEATING: Todd, there's a picture of Whitman over the door.  What does he remind you Of? Quickly, Anderson, don't think about it.
2. TODD to KEATING: A madman.
3. KEATING to TODD: A madman.  Perhaps he was.  What kind of madman?  Don't think!  Answer.
4. TODD to KEATING: A crazy madman.
5. KEATING to TODD: Use your imagination!  First thing that pops to your mind, even if it's gibberish!",A... A  sweaty-toothed madman.,listener_higher_power,neutral_respect,"Context:
1. KEATING: Todd, there's a picture of Whitman over the door.  What does he remind you Of? Quickly, Anderson, don't think about it.
2. TODD to KEATING: A madman.
3. KEATING to TODD: A madman.  Perhaps he was.  What kind of madman?  Don't think!  Answer.
4. TODD to KEATING: A crazy madman.
5. KEATING to TODD: Use your imagination!  First thing that pops to your mind, even if it's gibberish!

Current turn:
A... A  sweaty-toothed madman.",TODD,KEATING,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
827,dead poets society,L157574,L157580,"1. KEATING: Todd, there's a picture of Whitman over the door.  What does he remind you Of? Quickly, Anderson, don't think about it.
2. TODD to KEATING: A madman.
3. KEATING to TODD: A madman.  Perhaps he was.  What kind of madman?  Don't think!  Answer.
4. TODD to KEATING: A crazy madman.
5. KEATING to TODD: Use your imagination!  First thing that pops to your mind, even if it's gibberish!
6. TODD to KEATING: A... A  sweaty-toothed madman.",Now there's the poet speaking!  Close your eyes and think of the picture. Describe what you see.  NOW!,speaker_higher_power,neutral_respect,"Context:
1. KEATING: Todd, there's a picture of Whitman over the door.  What does he remind you Of? Quickly, Anderson, don't think about it.
2. TODD to KEATING: A madman.
3. KEATING to TODD: A madman.  Perhaps he was.  What kind of madman?  Don't think!  Answer.
4. TODD to KEATING: A crazy madman.
5. KEATING to TODD: Use your imagination!  First thing that pops to your mind, even if it's gibberish!
6. TODD to KEATING: A... A  sweaty-toothed madman.

Current turn:
Now there's the poet speaking!  Close your eyes and think of the picture. Describe what you see.  NOW!",KEATING,TODD,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
828,dead poets society,L157574,L157581,"1. TODD to KEATING: A madman.
2. KEATING to TODD: A madman.  Perhaps he was.  What kind of madman?  Don't think!  Answer.
3. TODD to KEATING: A crazy madman.
4. KEATING to TODD: Use your imagination!  First thing that pops to your mind, even if it's gibberish!
5. TODD to KEATING: A... A  sweaty-toothed madman.
6. KEATING to TODD: Now there's the poet speaking!  Close your eyes and think of the picture. Describe what you see.  NOW!",I... I close my eyes.  His image floats beside me.,listener_higher_power,neutral_respect,"Context:
1. TODD to KEATING: A madman.
2. KEATING to TODD: A madman.  Perhaps he was.  What kind of madman?  Don't think!  Answer.
3. TODD to KEATING: A crazy madman.
4. KEATING to TODD: Use your imagination!  First thing that pops to your mind, even if it's gibberish!
5. TODD to KEATING: A... A  sweaty-toothed madman.
6. KEATING to TODD: Now there's the poet speaking!  Close your eyes and think of the picture. Describe what you see.  NOW!

Current turn:
I... I close my eyes.  His image floats beside me.",TODD,KEATING,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
829,dead poets society,L157574,L157582,"1. KEATING to TODD: A madman.  Perhaps he was.  What kind of madman?  Don't think!  Answer.
2. TODD to KEATING: A crazy madman.
3. KEATING to TODD: Use your imagination!  First thing that pops to your mind, even if it's gibberish!
4. TODD to KEATING: A... A  sweaty-toothed madman.
5. KEATING to TODD: Now there's the poet speaking!  Close your eyes and think of the picture. Describe what you see.  NOW!
6. TODD to KEATING: I... I close my eyes.  His image floats beside me.",A sweaty-toothed madman,speaker_higher_power,neutral_respect,"Context:
1. KEATING to TODD: A madman.  Perhaps he was.  What kind of madman?  Don't think!  Answer.
2. TODD to KEATING: A crazy madman.
3. KEATING to TODD: Use your imagination!  First thing that pops to your mind, even if it's gibberish!
4. TODD to KEATING: A... A  sweaty-toothed madman.
5. KEATING to TODD: Now there's the poet speaking!  Close your eyes and think of the picture. Describe what you see.  NOW!
6. TODD to KEATING: I... I close my eyes.  His image floats beside me.

Current turn:
A sweaty-toothed madman",KEATING,TODD,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
830,dead poets society,L157574,L157583,"1. TODD to KEATING: A crazy madman.
2. KEATING to TODD: Use your imagination!  First thing that pops to your mind, even if it's gibberish!
3. TODD to KEATING: A... A  sweaty-toothed madman.
4. KEATING to TODD: Now there's the poet speaking!  Close your eyes and think of the picture. Describe what you see.  NOW!
5. TODD to KEATING: I... I close my eyes.  His image floats beside me.
6. KEATING to TODD: A sweaty-toothed madman",A sweaty-toothed madman with a stare that pounds my brain.,listener_higher_power,neutral_respect,"Context:
1. TODD to KEATING: A crazy madman.
2. KEATING to TODD: Use your imagination!  First thing that pops to your mind, even if it's gibberish!
3. TODD to KEATING: A... A  sweaty-toothed madman.
4. KEATING to TODD: Now there's the poet speaking!  Close your eyes and think of the picture. Describe what you see.  NOW!
5. TODD to KEATING: I... I close my eyes.  His image floats beside me.
6. KEATING to TODD: A sweaty-toothed madman

Current turn:
A sweaty-toothed madman with a stare that pounds my brain.",TODD,KEATING,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
831,dead poets society,L157574,L157585,"1. TODD to KEATING: A... A  sweaty-toothed madman.
2. KEATING to TODD: Now there's the poet speaking!  Close your eyes and think of the picture. Describe what you see.  NOW!
3. TODD to KEATING: I... I close my eyes.  His image floats beside me.
4. KEATING to TODD: A sweaty-toothed madman
5. TODD to KEATING: A sweaty-toothed madman with a stare that pounds my brain.
6. KEATING to TODD: Excellent!  Have him act.  Give it rhythm!",His hands reach out and choke me All the time he mumbles slowly.  Truth... Truth is like a blanket that always leaves your feet cold.,listener_higher_power,neutral_respect,"Context:
1. TODD to KEATING: A... A  sweaty-toothed madman.
2. KEATING to TODD: Now there's the poet speaking!  Close your eyes and think of the picture. Describe what you see.  NOW!
3. TODD to KEATING: I... I close my eyes.  His image floats beside me.
4. KEATING to TODD: A sweaty-toothed madman
5. TODD to KEATING: A sweaty-toothed madman with a stare that pounds my brain.
6. KEATING to TODD: Excellent!  Have him act.  Give it rhythm!

Current turn:
His hands reach out and choke me All the time he mumbles slowly.  Truth... Truth is like a blanket that always leaves your feet cold.",TODD,KEATING,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
832,dead poets society,L157587,L157588,"1. TODD: Stretch it, pull it, it will never cover any of us.  Kick at it, beat at it, it will never be enough-",Don't stop!,speaker_higher_power,neutral_respect,"Context:
1. TODD: Stretch it, pull it, it will never cover any of us.  Kick at it, beat at it, it will never be enough-

Current turn:
Don't stop!",KEATING,TODD,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
833,dead poets society,L157591,L157592,1. NEIL: Look at this.,What is it?,roughly_equal_power,neutral_respect,"Context:
1. NEIL: Look at this.

Current turn:
What is it?",PITTS,NEIL,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
834,dead poets society,L157591,L157593,"1. NEIL: Look at this.
2. PITTS to NEIL: What is it?",The god of the cave.,roughly_equal_power,neutral_respect,"Context:
1. NEIL: Look at this.
2. PITTS to NEIL: What is it?

Current turn:
The god of the cave.",NEIL,PITTS,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
835,dead poets society,L157597,L157597,,"Charlie, That was great!  Where did you learn to play like that?",roughly_equal_power,high_respect,"Current turn:
Charlie, That was great!  Where did you learn to play like that?",NEIL,,roughly_equal_power,roughly_equal_power,high_respect,high_respect
836,dead poets society,L157597,L157598,"1. NEIL: Charlie, That was great!  Where did you learn to play like that?",My parents made me take clarinet but I hated it.  The sax is more sonorous.,roughly_equal_power,neutral_respect,"Context:
1. NEIL: Charlie, That was great!  Where did you learn to play like that?

Current turn:
My parents made me take clarinet but I hated it.  The sax is more sonorous.",CHARLIE,NEIL,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
837,dead poets society,L157599,L157600,"1. KNOX: God, I can't take it anymore!  If I don't have Chris, I'll kill myself.","Knox, you gotta calm down.",roughly_equal_power,neutral_respect,"Context:
1. KNOX: God, I can't take it anymore!  If I don't have Chris, I'll kill myself.

Current turn:
Knox, you gotta calm down.",CHARLIE,KNOX,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
838,dead poets society,L157602,L157603,1. NEIL: Where are you going?,I'm calling her!,roughly_equal_power,neutral_respect,"Context:
1. NEIL: Where are you going?

Current turn:
I'm calling her!",KNOX,NEIL,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
839,dead poets society,L157607,L157610,"1. CHRIS: Hello?
2. KNOX to CHRIS: Hello Chris, this is Knox Overstress.
3. CHRIS to KNOX: Knox.  Oh yes, Knox.  I'm glad you called.",You are?  She's glad I called!,roughly_equal_power,neutral_respect,"Context:
1. CHRIS: Hello?
2. KNOX to CHRIS: Hello Chris, this is Knox Overstress.
3. CHRIS to KNOX: Knox.  Oh yes, Knox.  I'm glad you called.

Current turn:
You are?  She's glad I called!",KNOX,CHRIS,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
840,dead poets society,L157611,L157612,"1. KNOX: Well, sure!","Chet's parents don't know about it, so please keep it quiet.  But you can bring someone if you like.",roughly_equal_power,high_respect,"Context:
1. KNOX: Well, sure!

Current turn:
Chet's parents don't know about it, so please keep it quiet.  But you can bring someone if you like.",CHRIS,KNOX,roughly_equal_power,roughly_equal_power,high_respect,high_respect
841,dead poets society,L157611,L157613,"1. KNOX: Well, sure!
2. CHRIS to KNOX: Chet's parents don't know about it, so please keep it quiet.  But you can bring someone if you like.","I'll be there.  The Danburrys.  Friday night.  Thank you, Chris.",roughly_equal_power,high_respect,"Context:
1. KNOX: Well, sure!
2. CHRIS to KNOX: Chet's parents don't know about it, so please keep it quiet.  But you can bring someone if you like.

Current turn:
I'll be there.  The Danburrys.  Friday night.  Thank you, Chris.",KNOX,CHRIS,roughly_equal_power,roughly_equal_power,high_respect,high_respect
842,dead poets society,L157614,L157615,1. KNOX: Can you believe it?  She was gonna call me!  She invited me to a party with her!,At Chet Danburry's house.,roughly_equal_power,neutral_respect,"Context:
1. KNOX: Can you believe it?  She was gonna call me!  She invited me to a party with her!

Current turn:
At Chet Danburry's house.",CHARLIE,KNOX,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
843,dead poets society,L157614,L157616,"1. KNOX: Can you believe it?  She was gonna call me!  She invited me to a party with her!
2. CHARLIE to KNOX: At Chet Danburry's house.",Yeah.,roughly_equal_power,neutral_respect,"Context:
1. KNOX: Can you believe it?  She was gonna call me!  She invited me to a party with her!
2. CHARLIE to KNOX: At Chet Danburry's house.

Current turn:
Yeah.",KNOX,CHARLIE,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
844,dead poets society,L157614,L157617,"1. KNOX: Can you believe it?  She was gonna call me!  She invited me to a party with her!
2. CHARLIE to KNOX: At Chet Danburry's house.
3. KNOX to CHARLIE: Yeah.",Well?,roughly_equal_power,neutral_respect,"Context:
1. KNOX: Can you believe it?  She was gonna call me!  She invited me to a party with her!
2. CHARLIE to KNOX: At Chet Danburry's house.
3. KNOX to CHARLIE: Yeah.

Current turn:
Well?",CHARLIE,KNOX,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
845,dead poets society,L157614,L157618,"1. KNOX: Can you believe it?  She was gonna call me!  She invited me to a party with her!
2. CHARLIE to KNOX: At Chet Danburry's house.
3. KNOX to CHARLIE: Yeah.
4. CHARLIE to KNOX: Well?",So?,roughly_equal_power,neutral_respect,"Context:
1. KNOX: Can you believe it?  She was gonna call me!  She invited me to a party with her!
2. CHARLIE to KNOX: At Chet Danburry's house.
3. KNOX to CHARLIE: Yeah.
4. CHARLIE to KNOX: Well?

Current turn:
So?",KNOX,CHARLIE,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
